schema_name,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,numeric_precision,numeric_scale,constraint_type,constraint_name,constraint_column,foreign_table_schema,foreign_table,foreign_column,column_description
cp,usage_counters,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,tenant_id,cp,usage_counters,tenant_id,null
cp,usage_counters,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,usage_counters_tenant_fkey,tenant_id,cp,tenants,id,null
cp,usage_counters,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,tenant_id,cp,usage_counters,metric,null
cp,usage_counters,period_start,3,null,NO,date,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,period_start,cp,usage_counters,period_start,null
cp,usage_counters,period_start,3,null,NO,date,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,period_start,cp,usage_counters,tenant_id,null
cp,usage_counters,period_start,3,null,NO,date,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,period_start,cp,usage_counters,metric,null
cp,usage_counters,period_end,4,null,NO,date,null,null,null,null,null,null,null,null,null,null
cp,usage_counters,metric,5,null,NO,text,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,metric,cp,usage_counters,metric,null
cp,usage_counters,metric,5,null,NO,text,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,metric,cp,usage_counters,period_start,null
cp,usage_counters,metric,5,null,NO,text,null,null,null,UNIQUE,usage_counters_tenant_id_period_start_metric_key,metric,cp,usage_counters,tenant_id,null
cp,usage_counters,value,6,0,NO,numeric,null,null,null,null,null,null,null,null,null,null
cp,usage_counters,updated_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,user_tenant_roles,user_id,1,null,NO,uuid,null,null,null,UNIQUE,user_tenant_roles_user_id_tenant_id_key,user_id,cp,user_tenant_roles,user_id,null
cp,user_tenant_roles,user_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,user_tenant_roles_user_fkey,user_id,null,null,null,null
cp,user_tenant_roles,user_id,1,null,NO,uuid,null,null,null,FOREIGN KEY,user_tenant_roles_user_id_fkey,user_id,null,null,null,null
cp,user_tenant_roles,user_id,1,null,NO,uuid,null,null,null,UNIQUE,user_tenant_roles_user_id_tenant_id_key,user_id,cp,user_tenant_roles,tenant_id,null
cp,user_tenant_roles,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,user_tenant_roles_user_id_tenant_id_key,tenant_id,cp,user_tenant_roles,tenant_id,null
cp,user_tenant_roles,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,user_tenant_roles_tenant_fkey,tenant_id,cp,tenants,id,null
cp,user_tenant_roles,tenant_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,user_tenant_roles_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,user_tenant_roles,tenant_id,2,null,NO,uuid,null,null,null,UNIQUE,user_tenant_roles_user_id_tenant_id_key,tenant_id,cp,user_tenant_roles,user_id,null
cp,user_tenant_roles,role,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,user_tenant_roles,created_at,4,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,v_api_key_usage_daily,day,1,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,v_api_key_usage_daily,tenant_id,2,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,v_api_key_usage_daily,calls,3,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
cp,v_support_ticket_status_counts,tenant_id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,v_support_ticket_status_counts,status,2,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,v_support_ticket_status_counts,total,3,null,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,v_users,id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,v_users,email,2,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
cp,v_users,created_at,3,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,v_users,last_sign_in_at,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,v_users,tenants_count,5,null,YES,integer,null,32,0,null,null,null,null,null,null,null
cp,webhook_logs,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,webhook_logs_pkey,id,cp,webhook_logs,id,null
cp,webhook_logs,tenant_id,2,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,source,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,event,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,status,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,payload,6,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,response,7,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
cp,webhook_logs,created_at,8,now(),YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cp,webhooks,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,webhooks_pkey,id,cp,webhooks,id,null
cp,webhooks,tenant_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,webhooks_tenant_id_fkey,tenant_id,cp,tenants,id,null
cp,webhooks,tenant_id,2,null,YES,uuid,null,null,null,UNIQUE,webhooks_tenant_id_code_key,tenant_id,cp,webhooks,code,null
cp,webhooks,tenant_id,2,null,YES,uuid,null,null,null,UNIQUE,webhooks_tenant_id_code_key,tenant_id,cp,webhooks,tenant_id,null
cp,webhooks,tenant_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,webhooks_tenant_fkey,tenant_id,cp,tenants,id,null
cp,webhooks,code,3,null,NO,text,null,null,null,UNIQUE,webhooks_tenant_id_code_key,code,cp,webhooks,code,null
cp,webhooks,code,3,null,NO,text,null,null,null,UNIQUE,webhooks_tenant_id_code_key,code,cp,webhooks,tenant_id,null
cp,webhooks,url,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
cp,webhooks,secret,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cp,webhooks,is_active,6,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cp,webhooks,created_at,7,now(),NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cron,job,jobid,1,nextval('cron.jobid_seq'::regclass),NO,bigint,null,64,0,null,job_pkey,jobid,null,null,null,null
cron,job,schedule,2,null,NO,text,null,null,null,null,null,null,null,null,null,null
cron,job,command,3,null,NO,text,null,null,null,null,null,null,null,null,null,null
cron,job,nodename,4,'localhost'::text,NO,text,null,null,null,null,null,null,null,null,null,null
cron,job,nodeport,5,inet_server_port(),NO,integer,null,32,0,null,null,null,null,null,null,null
cron,job,database,6,current_database(),NO,text,null,null,null,null,null,null,null,null,null,null
cron,job,username,7,CURRENT_USER,NO,text,null,null,null,null,jobname_username_uniq,username,null,null,null,null
cron,job,active,8,true,NO,boolean,null,null,null,null,null,null,null,null,null,null
cron,job,jobname,9,null,YES,text,null,null,null,null,jobname_username_uniq,jobname,null,null,null,null
cron,job_run_details,jobid,1,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
cron,job_run_details,runid,2,nextval('cron.runid_seq'::regclass),NO,bigint,null,64,0,PRIMARY KEY,job_run_details_pkey,runid,null,null,null,null
cron,job_run_details,job_pid,3,null,YES,integer,null,32,0,null,null,null,null,null,null,null
cron,job_run_details,database,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,username,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,command,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,status,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,return_message,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,start_time,9,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
cron,job_run_details,end_time,10,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,userid,1,null,YES,oid,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,dbid,2,null,YES,oid,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,toplevel,3,null,YES,boolean,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,queryid,4,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,query,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,plans,6,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,total_plan_time,7,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,min_plan_time,8,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,max_plan_time,9,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,mean_plan_time,10,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,stddev_plan_time,11,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,calls,12,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,total_exec_time,13,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,min_exec_time,14,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,max_exec_time,15,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,mean_exec_time,16,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,stddev_exec_time,17,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,rows,18,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blks_hit,19,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blks_read,20,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blks_dirtied,21,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blks_written,22,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blks_hit,23,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blks_read,24,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blks_dirtied,25,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blks_written,26,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,temp_blks_read,27,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,temp_blks_written,28,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blk_read_time,29,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,shared_blk_write_time,30,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blk_read_time,31,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,local_blk_write_time,32,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,temp_blk_read_time,33,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,temp_blk_write_time,34,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,wal_records,35,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,wal_fpi,36,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,wal_bytes,37,null,YES,numeric,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_functions,38,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_generation_time,39,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_inlining_count,40,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_inlining_time,41,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_optimization_count,42,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_optimization_time,43,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_emission_count,44,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_emission_time,45,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_deform_count,46,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements,jit_deform_time,47,null,YES,double precision,null,53,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,stats_since,48,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements,minmax_stats_since,49,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
extensions,pg_stat_statements_info,dealloc,1,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
extensions,pg_stat_statements_info,stats_reset,2,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,status,2,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,created,3,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,expires,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,key_type,5,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,key_id,6,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
pgsodium,decrypted_key,key_context,7,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,name,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,associated_data,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,raw_key,10,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,decrypted_raw_key,11,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,raw_key_nonce,12,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,parent_key,13,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
pgsodium,decrypted_key,comment,14,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,key,id,1,gen_random_uuid(),NO,uuid,null,null,null,null,key_pkey,id,null,null,null,null
pgsodium,key,status,2,'valid'::pgsodium.key_status,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,key,created,3,CURRENT_TIMESTAMP,NO,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,key,expires,4,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,key,key_type,5,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,key,key_id,6,nextval('pgsodium.key_key_id_seq'::regclass),YES,bigint,null,64,0,null,null,null,null,null,null,null
pgsodium,key,key_context,7,'\x7067736f6469756d'::bytea,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,key,name,8,null,YES,text,null,null,null,null,pgsodium_key_unique_name,name,null,null,null,null
pgsodium,key,associated_data,9,'associated'::text,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,key,raw_key,10,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,key,raw_key_nonce,11,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,key,parent_key,12,null,YES,uuid,null,null,null,null,key_parent_key_fkey,parent_key,null,null,null,null
pgsodium,key,comment,13,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,key,user_data,14,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,attname,1,null,YES,name,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,attrelid,2,null,YES,oid,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,key_id,3,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,key_id_column,4,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,associated_columns,5,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,nonce_column,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,mask_columns,format_type,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,attrelid,1,null,YES,oid,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,attnum,2,null,YES,integer,null,32,0,null,null,null,null,null,null,null
pgsodium,masking_rule,relnamespace,3,null,YES,regnamespace,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,relname,4,null,YES,name,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,attname,5,null,YES,name,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,format_type,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,col_description,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,key_id_column,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,key_id,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,associated_columns,10,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,nonce_column,11,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,view_name,12,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,masking_rule,priority,13,null,YES,integer,null,32,0,null,null,null,null,null,null,null
pgsodium,masking_rule,security_invoker,14,null,YES,boolean,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,id,1,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,name,2,null,YES,text,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,status,3,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,key_type,4,null,YES,USER-DEFINED,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,key_id,5,null,YES,bigint,null,64,0,null,null,null,null,null,null,null
pgsodium,valid_key,key_context,6,null,YES,bytea,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,created,7,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,expires,8,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
pgsodium,valid_key,associated_data,9,null,YES,text,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,id,1,uuid_generate_v4(),NO,uuid,null,null,null,PRIMARY KEY,nomade_audit_log_pkey,id,public,noro_audit_log,id,null
public,noro_audit_log,user_id,2,null,YES,uuid,null,null,null,FOREIGN KEY,noro_audit_log_user_id_fkey,user_id,public,noro_users,id,null
public,noro_audit_log,acao,3,null,NO,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_audit_log,entidade,4,null,NO,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_audit_log,entidade_id,5,null,YES,uuid,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,descricao,6,null,YES,text,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,ip_address,7,null,YES,inet,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,user_agent,8,null,YES,text,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,dados_anteriores,9,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,dados_novos,10,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
public,noro_audit_log,created_at,11,now(),YES,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
public,noro_campanhas,id,1,uuid_generate_v4(),NO,uuid,null,null,null,PRIMARY KEY,nomade_campanhas_pkey,id,public,noro_campanhas,id,null
public,noro_campanhas,nome,2,null,NO,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_campanhas,assunto,3,null,NO,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_campanhas,conteudo_html,4,null,NO,text,null,null,null,null,null,null,null,null,null,null
public,noro_campanhas,status,5,'rascunho'::character varying,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_campanhas,segmento,6,null,YES,jsonb,null,null,null,null,null,null,null,null,null,null
public,noro_campanhas,total_destinatarios,7,null,YES,integer,null,32,0,null,null,null,null,null,null,null
public,noro_campanhas,total_enviados,8,0,YES,integer,null,32,0,null,null,null,null,null,null,null
public,noro_campanhas,total_abertos,9,0,YES,integer,null,32,0,null,null,null,null,null,null,null
public,noro_campanhas,total_cliques,10,0,YES,integer,null,32,0,null,null,null,null,null,null,null
public,noro_campanhas,agendado_para,11,null,YES,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
public,noro_campanhas,enviado_em,12,null,YES,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
public,noro_campanhas,created_by,13,null,YES,uuid,null,null,null,FOREIGN KEY,noro_campanhas_created_by_fkey,created_by,public,noro_users,id,null
public,noro_campanhas,created_at,14,now(),YES,timestamp without time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,nomade_clientes_pkey,id,public,noro_clientes,id,null
public,noro_clientes,nome,2,null,NO,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_clientes,email,3,null,YES,character varying,255,null,null,UNIQUE,nomade_clientes_email_key,email,public,noro_clientes,email,null
public,noro_clientes,telefone,4,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,whatsapp,5,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,cpf,6,null,YES,character varying,20,null,null,null,null,null,null,null,null,null
public,noro_clientes,passaporte,7,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,data_nascimento,8,null,YES,date,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,nacionalidade,9,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_clientes,profissao,10,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_clientes,status,11,'ativo'::character varying,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,tipo,12,'pessoa_fisica'::character varying,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,segmento,13,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_clientes,nivel,14,'bronze'::character varying,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,origem_lead_id,15,null,YES,uuid,null,null,null,FOREIGN KEY,noro_clientes_origem_lead_id_fkey,origem_lead_id,public,noro_leads,id,null
public,noro_clientes,agente_responsavel_id,16,null,YES,uuid,null,null,null,FOREIGN KEY,noro_clientes_agente_responsavel_id_fkey,agente_responsavel_id,public,noro_users,id,null
public,noro_clientes,total_viagens,17,0,YES,integer,null,32,0,null,null,null,null,null,null,Calculado automaticamente via trigger
public,noro_clientes,total_gasto,18,0,YES,numeric,null,12,2,null,null,null,null,null,null,Calculado automaticamente via trigger
public,noro_clientes,ticket_medio,19,0,YES,numeric,null,12,2,null,null,null,null,null,null,Calculado automaticamente: total_gasto / total_viagens
public,noro_clientes,nps_score,20,null,YES,integer,null,32,0,null,null,null,null,null,null,null
public,noro_clientes,data_primeiro_contato,21,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,data_ultima_viagem,22,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,data_proxima_viagem,23,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,data_ultimo_contato,24,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,idioma_preferido,25,'pt'::character varying,YES,character varying,10,null,null,null,null,null,null,null,null,null
public,noro_clientes,moeda_preferida,26,'EUR'::character varying,YES,character varying,10,null,null,null,null,null,null,null,null,null
public,noro_clientes,tags,27,null,YES,ARRAY,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,metadata,28,'{}'::jsonb,YES,jsonb,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,observacoes,29,null,YES,text,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,created_at,30,now(),YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,updated_at,31,now(),YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,deleted_at,32,null,YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes,razao_social,33,null,YES,character varying,255,null,null,null,null,null,null,null,null,Razão social da empresa (apenas PJ)
public,noro_clientes,nome_fantasia,34,null,YES,character varying,255,null,null,null,null,null,null,null,null,Nome fantasia da empresa (apenas PJ)
public,noro_clientes,cnpj,35,null,YES,character varying,20,null,null,null,null,null,null,null,null,CNPJ da empresa (apenas PJ)
public,noro_clientes,inscricao_estadual,36,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,inscricao_municipal,37,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,responsavel_nome,38,null,YES,character varying,255,null,null,null,null,null,null,null,null,Nome do responsável/contato na empresa
public,noro_clientes,responsavel_cargo,39,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_clientes,responsavel_email,40,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_clientes,responsavel_telefone,41,null,YES,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes,tenant_id,42,null,NO,uuid,null,null,null,FOREIGN KEY,noro_clientes_tenant_fk,tenant_id,null,null,null,null
public,noro_clientes_contatos_emergencia,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,nomade_clientes_contatos_emergencia_pkey,id,public,noro_clientes_contatos_emergencia,id,null
public,noro_clientes_contatos_emergencia,cliente_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,noro_clientes_contatos_emergencia_cliente_id_fkey,cliente_id,public,noro_clientes,id,null
public,noro_clientes_contatos_emergencia,nome,3,null,NO,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,parentesco,4,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,telefone,5,null,NO,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,email,6,null,YES,character varying,255,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,observacoes,7,null,YES,text,null,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,created_at,8,now(),YES,timestamp with time zone,null,null,null,null,null,null,null,null,null,null
public,noro_clientes_contatos_emergencia,tenant_id,9,null,NO,uuid,null,null,null,FOREIGN KEY,noro_clientes_contatos_emergencia_tenant_fk,tenant_id,null,null,null,null
public,noro_clientes_documentos,id,1,gen_random_uuid(),NO,uuid,null,null,null,PRIMARY KEY,nomade_clientes_documentos_pkey,id,public,noro_clientes_documentos,id,null
public,noro_clientes_documentos,cliente_id,2,null,NO,uuid,null,null,null,FOREIGN KEY,noro_clientes_documentos_cliente_id_fkey,cliente_id,public,noro_clientes,id,null
public,noro_clientes_documentos,tipo,3,null,NO,character varying,50,null,null,null,null,null,null,null,null,null
public,noro_clientes_documentos,numero,4,null,YES,character varying,100,null,null,null,null,null,null,null,null,null
